n1	n2	d1	d2	type	m	sig1	sig2	sigm	sdir	d1.c2	d2.c1	d1.cm	d2.cm	dm.c1	dm.c2	c1.c2	c1.cm	c2.cm	d1.p2	d2.p1	dm.p1	dm.p2	p1.p2	d1.scp2	d2.scp1	dm.scp2	dm.scp1	d1.scpd2	d2.scpd1	dm.scpd2	dm.scpd1	big1	big2
20	40	0.2	0	sig1	8	8	0	0	3	0	1	0	7	6	8	7	8	8	3	4	7	8	8	3	1	3	3	3	0	3	2	3	0
20	40	0.2	0	bsln	3	3	0	0	3	0	1	0	3	3	3	3	3	3	2	3	3	3	3	3	1	3	3	3	0	3	2	3	0
20	40	0.2	0	sig2	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
20	40	0.2	0	big2	3	3	0	0	3	0	1	0	3	3	3	3	3	3	2	3	3	3	3	3	1	3	3	3	0	3	2	3	0
20	40	0.2	0	s2or	3	3	0	0	3	0	1	0	3	3	3	3	3	3	2	3	3	3	3	3	1	3	3	3	0	3	2	3	0
40	40	0.2	0	raw	100	17	7	9	48	74	74	87	89	95	95	95	100	100	86	87	99	100	99	48	48	48	48	48	46	48	48	32	16
40	40	0.2	0	sig1	17	17	2	8	10	7	7	10	12	13	13	13	17	17	10	11	16	17	16	10	10	10	10	10	8	10	10	9	1
40	40	0.2	0	bsln	10	10	1	8	10	7	7	9	10	10	10	10	10	10	9	10	10	10	10	10	10	10	10	10	8	10	10	9	1
40	40	0.2	0	sig2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	1
40	40	0.2	0	big2	10	10	1	8	10	7	7	9	10	10	10	10	10	10	9	10	10	10	10	10	10	10	10	10	8	10	10	10	1
40	40	0.2	0	s2or	10	10	1	8	10	7	7	9	10	10	10	10	10	10	9	10	10	10	10	10	10	10	10	10	8	10	10	10	1
80	40	0.2	0	raw	100	24	7	20	45	75	61	95	71	100	93	95	100	100	89	88	100	97	100	37	45	41	45	44	42	45	45	30	15
80	40	0.2	0	sig1	24	24	1	16	14	13	9	21	12	24	19	21	24	24	17	17	24	23	24	14	14	14	14	14	11	14	14	13	1
80	40	0.2	0	bsln	14	14	1	13	14	11	9	14	11	14	14	14	14	14	13	13	14	14	14	14	14	14	14	14	11	14	14	13	1
80	40	0.2	0	sig2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	1
80	40	0.2	0	big2	14	14	1	13	14	11	9	14	11	14	14	14	14	14	13	13	14	14	14	14	14	14	14	14	11	14	14	14	1
80	40	0.2	0	s2or	14	14	1	13	14	11	9	14	11	14	14	14	14	14	13	13	14	14	14	14	14	14	14	14	11	14	14	14	1
160	40	0.2	0	raw	100	46	7	37	51	79	45	100	50	100	90	96	100	97	85	84	100	95	100	36	51	35	51	49	51	50	51	37	14
160	40	0.2	0	sig1	46	46	5	32	21	28	12	46	14	46	38	42	46	43	33	32	46	42	46	21	21	21	21	20	21	20	21	17	4
160	40	0.2	0	bsln	21	21	2	21	21	20	12	21	13	21	21	21	21	21	21	20	21	21	21	21	21	21	21	20	21	20	21	17	4
160	40	0.2	0	sig2	2	2	2	2	2	1	1	2	1	2	2	2	2	2	2	1	2	2	2	2	2	2	2	1	2	1	2	0	2
160	40	0.2	0	big2	21	21	4	21	21	21	13	21	14	21	21	21	21	21	21	21	21	21	21	21	21	21	21	21	21	21	21	21	4
160	40	0.2	0	s2or	21	21	2	21	21	21	13	21	14	21	21	21	21	21	21	21	21	21	21	21	21	21	21	21	21	21	21	19	4
320	40	0.2	0	raw	100	68	7	60	48	83	35	100	37	100	88	94	100	97	86	85	100	89	98	24	48	20	48	44	48	45	48	33	15
320	40	0.2	0	sig1	68	68	4	58	33	53	18	68	19	68	58	64	68	65	56	55	68	59	66	24	33	20	33	32	33	33	33	28	5
320	40	0.2	0	bsln	33	33	1	32	33	33	18	33	19	33	33	33	33	33	33	33	33	33	33	24	33	20	33	32	33	33	33	28	5
320	40	0.2	0	sig2	1	1	1	1	1	1	0	1	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	1	1	1	0	1
320	40	0.2	0	big2	33	33	5	32	33	33	20	33	21	33	33	33	33	33	33	33	33	33	33	26	33	22	33	33	33	33	33	33	5
320	40	0.2	0	s2or	33	33	1	32	33	33	19	33	20	33	33	33	33	33	33	33	33	33	33	24	33	20	33	33	33	33	33	29	5
20	80	0.2	0	raw	100	8	3	3	48	55	92	61	100	95	100	98	99	100	94	94	96	100	100	48	6	48	6	48	42	48	45	33	15
20	80	0.2	0	sig1	8	8	0	1	2	0	2	0	8	4	8	6	7	8	3	3	5	8	8	2	1	2	1	2	1	2	1	2	0
20	80	0.2	0	bsln	2	2	0	1	2	0	2	0	2	2	2	2	2	2	2	2	2	2	2	2	1	2	1	2	1	2	1	2	0
20	80	0.2	0	sig2	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
20	80	0.2	0	big2	2	2	0	1	2	0	2	0	2	2	2	2	2	2	2	2	2	2	2	2	1	2	1	2	1	2	1	2	0
20	80	0.2	0	s2or	2	2	0	1	2	0	2	0	2	2	2	2	2	2	2	2	2	2	2	2	1	2	1	2	1	2	1	2	0
40	80	0.2	0	raw	100	17	3	5	46	56	79	69	98	95	99	97	99	100	85	87	98	100	100	46	25	46	40	46	38	46	43	32	14
40	80	0.2	0	sig1	17	17	0	4	8	0	4	2	15	13	16	14	16	17	6	8	15	17	17	8	4	8	8	8	2	8	5	8	0
40	80	0.2	0	bsln	8	8	0	3	8	0	4	2	8	8	8	8	8	8	5	5	8	8	8	8	4	8	8	8	2	8	5	8	0
40	80	0.2	0	sig2	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
40	80	0.2	0	big2	8	8	0	3	8	0	4	2	8	8	8	8	8	8	5	5	8	8	8	8	4	8	8	8	2	8	5	8	0
40	80	0.2	0	s2or	8	8	0	3	8	0	4	2	8	8	8	8	8	8	5	5	8	8	8	8	4	8	8	8	2	8	5	8	0
80	80	0.2	0	raw	100	24	3	19	49	66	66	87	87	95	96	95	100	100	87	87	100	100	100	49	49	49	49	48	44	49	49	40	9
80	80	0.2	0	sig1	24	24	0	13	11	5	5	14	14	19	20	19	24	24	14	14	24	24	24	11	11	11	11	11	6	11	11	11	0
80	80	0.2	0	bsln	11	11	0	10	11	5	5	10	10	11	11	11	11	11	10	10	11	11	11	11	11	11	11	11	6	11	11	11	0
80	80	0.2	0	sig2	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
80	80	0.2	0	big2	11	11	0	10	11	5	5	10	10	11	11	11	11	11	10	10	11	11	11	11	11	11	11	11	6	11	11	11	0
80	80	0.2	0	s2or	11	11	0	10	11	5	5	10	10	11	11	11	11	11	10	10	11	11	11	11	11	11	11	11	6	11	11	11	0
160	80	0.2	0	raw	100	46	3	31	49	70	50	97	61	100	93	97	100	100	85	85	100	97	100	47	49	46	49	49	46	49	49	39	10
160	80	0.2	0	sig1	46	46	1	28	22	22	11	43	17	46	41	43	46	46	35	35	46	43	46	22	22	22	22	22	19	22	22	20	2
160	80	0.2	0	bsln	22	22	1	19	22	19	11	22	17	22	22	22	22	22	22	22	22	22	22	22	22	22	22	22	19	22	22	20	2
160	80	0.2	0	sig2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	1
160	80	0.2	0	big2	22	22	2	19	22	19	11	22	17	22	22	22	22	22	22	22	22	22	22	22	22	22	22	22	19	22	22	22	2
160	80	0.2	0	s2or	22	22	1	19	22	19	11	22	17	22	22	22	22	22	22	22	22	22	22	22	22	22	22	22	19	22	22	21	2
320	80	0.2	0	raw	100	68	3	59	48	73	31	100	38	100	87	93	100	100	86	86	100	91	100	37	48	39	48	45	45	46	48	39	9
320	80	0.2	0	sig1	68	68	1	57	31	43	14	68	17	68	55	61	68	68	54	54	68	59	68	31	31	31	31	31	28	31	31	28	3
320	80	0.2	0	bsln	31	31	1	30	31	29	14	31	17	31	31	31	31	31	31	31	31	31	31	31	31	31	31	31	28	31	31	28	3
320	80	0.2	0	sig2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	1
320	80	0.2	0	big2	31	31	3	30	31	29	14	31	17	31	31	31	31	31	31	31	31	31	31	31	31	31	31	31	28	31	31	31	3
320	80	0.2	0	s2or	31	31	1	30	31	29	14	31	17	31	31	31	31	31	31	31	31	31	31	31	31	31	31	31	28	31	31	29	3
20	160	0.2	0	raw	100	8	6	3	49	43	87	44	100	91	100	98	99	100	90	90	94	100	100	49	0	49	0	49	40	49	43	42	7
20	160	0.2	0	sig1	8	8	1	1	4	0	0	0	8	2	8	6	7	8	1	1	2	8	8	4	0	4	0	4	0	4	0	4	0
20	160	0.2	0	bsln	4	4	0	1	4	0	0	0	4	1	4	4	4	4	0	0	1	4	4	4	0	4	0	4	0	4	0	4	0
20	160	0.2	0	sig2	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
20	160	0.2	0	big2	4	4	0	1	4	0	0	0	4	1	4	4	4	4	0	0	1	4	4	4	0	4	0	4	0	4	0	4	0
20	160	0.2	0	s2or	4	4	0	1	4	0	0	0	4	1	4	4	4	4	0	0	1	4	4	4	0	4	0	4	0	4	0	4	0
40	160	0.2	0	raw	100	17	6	7	45	45	75	51	100	89	100	94	98	100	80	81	92	100	99	45	6	45	10	45	34	45	40	35	10
40	160	0.2	0	sig1	17	17	0	3	6	0	1	0	17	7	17	11	15	17	4	4	9	17	16	6	0	6	3	6	0	6	1	6	0
40	160	0.2	0	bsln	6	6	0	3	6	0	1	0	6	5	6	6	6	6	4	4	6	6	6	6	0	6	3	6	0	6	1	6	0
40	160	0.2	0	sig2	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
40	160	0.2	0	big2	6	6	0	3	6	0	1	0	6	5	6	6	6	6	4	4	6	6	6	6	0	6	3	6	0	6	1	6	0
40	160	0.2	0	s2or	6	6	0	3	6	0	1	0	6	5	6	6	6	6	4	4	6	6	6	6	0	6	3	6	0	6	1	6	0
80	160	0.2	0	raw	100	24	6	12	40	49	61	59	96	91	100	95	100	100	80	80	96	100	100	40	25	40	38	40	30	40	36	32	8
80	160	0.2	0	sig1	24	24	2	10	13	3	3	3	20	16	24	19	24	24	9	9	20	24	24	13	9	13	13	13	3	13	9	13	0
80	160	0.2	0	bsln	13	13	1	9	13	3	3	3	13	11	13	12	13	13	9	9	13	13	13	13	9	13	13	13	3	13	9	13	0
80	160	0.2	0	sig2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0
80	160	0.2	0	big2	13	13	1	9	13	3	3	3	13	11	13	12	13	13	9	9	13	13	13	13	9	13	13	13	3	13	9	13	0
80	160	0.2	0	s2or	13	13	1	9	13	3	3	3	13	11	13	12	13	13	9	9	13	13	13	13	9	13	13	13	3	13	9	13	1
160	160	0.2	0	raw	100	46	6	24	42	47	47	64	65	94	94	94	100	100	64	64	98	98	98	42	42	42	42	42	33	42	42	38	4
160	160	0.2	0	sig1	46	46	5	19	17	8	8	17	18	40	40	40	46	46	17	17	44	44	44	17	17	17	17	17	8	17	17	17	0
160	160	0.2	0	bsln	17	17	2	16	17	8	8	12	12	17	17	17	17	17	12	12	17	17	17	17	17	17	17	17	8	17	17	17	0
160	160	0.2	0	sig2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	0
160	160	0.2	0	big2	17	17	2	16	17	8	8	12	12	17	17	17	17	17	12	12	17	17	17	17	17	17	17	17	8	17	17	17	0
160	160	0.2	0	s2or	17	17	2	16	17	8	8	12	12	17	17	17	17	17	12	12	17	17	17	17	17	17	17	17	8	17	17	17	2
320	160	0.2	0	raw	100	68	6	50	41	54	30	86	43	97	78	84	100	99	64	64	100	90	99	40	41	40	41	41	35	41	41	31	10
320	160	0.2	0	sig1	68	68	5	46	24	26	8	54	16	65	46	52	68	67	35	35	68	58	67	24	24	24	24	24	18	24	24	22	2
320	160	0.2	0	bsln	24	24	1	24	24	18	8	24	12	24	24	24	24	24	21	21	24	24	24	24	24	24	24	24	18	24	24	22	2
320	160	0.2	0	sig2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	1
320	160	0.2	0	big2	24	24	2	24	24	18	8	24	12	24	24	24	24	24	21	21	24	24	24	24	24	24	24	24	18	24	24	24	2
320	160	0.2	0	s2or	24	24	1	24	24	18	8	24	12	24	24	24	24	24	21	21	24	24	24	24	24	24	24	24	18	24	24	23	2
20	320	0.2	0	raw	100	8	6	6	41	26	88	27	100	93	100	97	98	100	88	91	93	100	100	41	0	41	0	41	33	41	34	34	7
20	320	0.2	0	sig1	8	8	0	0	2	0	0	0	8	1	8	5	6	8	0	0	1	8	8	2	0	2	0	2	0	2	0	2	0
20	320	0.2	0	bsln	2	2	0	0	2	0	0	0	2	0	2	1	1	2	0	0	0	2	2	2	0	2	0	2	0	2	0	2	0
20	320	0.2	0	sig2	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
20	320	0.2	0	big2	2	2	0	0	2	0	0	0	2	0	2	1	1	2	0	0	0	2	2	2	0	2	0	2	0	2	0	2	0
20	320	0.2	0	s2or	2	2	0	0	2	0	0	0	2	0	2	1	1	2	0	0	0	2	2	2	0	2	0	2	0	2	0	2	0
40	320	0.2	0	raw	100	17	6	6	45	29	80	32	100	90	100	94	97	100	86	86	90	100	99	45	1	45	2	45	30	45	32	42	3
40	320	0.2	0	sig1	17	17	1	1	8	0	2	0	17	7	17	11	14	17	4	4	7	17	16	8	0	8	0	8	1	8	1	8	0
40	320	0.2	0	bsln	8	8	0	1	8	0	2	0	8	5	8	8	8	8	4	4	5	8	8	8	0	8	0	8	1	8	1	8	0
40	320	0.2	0	sig2	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
40	320	0.2	0	big2	8	8	0	1	8	0	2	0	8	5	8	8	8	8	4	4	5	8	8	8	0	8	0	8	1	8	1	8	0
40	320	0.2	0	s2or	8	8	0	1	8	0	2	0	8	5	8	8	8	8	4	4	5	8	8	8	0	8	0	8	1	8	1	8	0
80	320	0.2	0	raw	100	24	6	7	42	32	70	36	100	83	100	91	97	100	76	76	90	100	100	42	7	42	15	42	26	42	29	41	1
80	320	0.2	0	sig1	24	24	0	3	12	0	3	0	24	11	24	15	21	24	7	7	14	24	24	12	2	12	8	12	0	12	0	12	0
80	320	0.2	0	bsln	12	12	0	3	12	0	3	0	12	9	12	11	11	12	6	6	11	12	12	12	2	12	8	12	0	12	0	12	0
80	320	0.2	0	sig2	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
80	320	0.2	0	big2	12	12	0	3	12	0	3	0	12	9	12	11	11	12	6	6	11	12	12	12	2	12	8	12	0	12	0	12	0
80	320	0.2	0	s2or	12	12	0	3	12	0	3	0	12	9	12	11	11	12	6	6	11	12	12	12	2	12	8	12	0	12	0	12	0
160	320	0.2	0	raw	100	46	6	18	46	29	47	39	90	82	95	90	99	100	64	65	93	100	100	46	28	46	44	46	25	46	38	41	5
160	320	0.2	0	sig1	46	46	3	14	23	2	7	3	36	30	41	36	45	46	17	17	39	46	46	23	14	23	23	23	3	23	15	23	0
160	320	0.2	0	bsln	23	23	2	13	23	2	7	3	23	22	23	23	23	23	15	15	23	23	23	23	14	23	23	23	3	23	15	23	0
160	320	0.2	0	sig2	2	2	2	2	2	1	1	1	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	1	2	2	2	0
160	320	0.2	0	big2	23	23	2	13	23	2	7	3	23	22	23	23	23	23	15	15	23	23	23	23	14	23	23	23	3	23	15	23	0
160	320	0.2	0	s2or	23	23	2	13	23	3	8	4	23	22	23	23	23	23	15	15	23	23	23	23	14	23	23	23	4	23	15	23	2
320	320	0.2	0	raw	100	68	6	38	43	34	34	52	52	83	83	83	100	100	52	52	96	97	97	43	43	43	43	43	28	43	43	38	5
320	320	0.2	0	sig1	68	68	3	35	26	9	9	25	25	52	52	52	68	68	25	25	64	65	65	26	26	26	26	26	11	26	26	26	0
320	320	0.2	0	bsln	26	26	1	23	26	9	9	18	18	26	26	26	26	26	18	18	26	26	26	26	26	26	26	26	11	26	26	26	0
320	320	0.2	0	sig2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0
320	320	0.2	0	big2	26	26	1	23	26	9	9	18	18	26	26	26	26	26	18	18	26	26	26	26	26	26	26	26	11	26	26	26	0
320	320	0.2	0	s2or	26	26	1	23	26	9	9	18	18	26	26	26	26	26	18	18	26	26	26	26	26	26	26	26	11	26	26	26	1
20	20	0.5	0	raw	100	34	4	16	54	61	64	85	87	97	97	97	100	100	84	85	100	100	100	54	54	54	54	54	47	54	54	42	12
20	20	0.5	0	sig1	34	34	1	15	20	9	12	21	23	32	32	32	34	34	21	21	34	34	34	20	20	20	20	20	13	20	20	20	0
20	20	0.5	0	bsln	20	20	0	14	20	9	12	18	20	20	20	20	20	20	18	18	20	20	20	20	20	20	20	20	13	20	20	20	0
20	20	0.5	0	sig2	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
20	20	0.5	0	big2	20	20	0	14	20	9	12	18	20	20	20	20	20	20	18	18	20	20	20	20	20	20	20	20	13	20	20	20	0
20	20	0.5	0	s2or	20	20	0	14	20	9	12	18	20	20	20	20	20	20	18	18	20	20	20	20	20	20	20	20	13	20	20	20	0
40	20	0.5	0	raw	100	56	4	34	50	63	44	94	57	98	85	93	100	100	70	72	100	95	100	46	50	49	50	50	45	50	50	42	8
40	20	0.5	0	sig1	56	56	2	29	25	24	14	50	21	54	42	49	56	56	29	31	56	51	56	25	25	25	25	25	20	25	25	25	0
40	20	0.5	0	bsln	25	25	0	22	25	20	14	25	18	25	25	25	25	25	24	24	25	25	25	25	25	25	25	25	20	25	25	25	0
40	20	0.5	0	sig2	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
40	20	0.5	0	big2	25	25	0	22	25	20	14	25	18	25	25	25	25	25	24	24	25	25	25	25	25	25	25	25	20	25	25	25	0
40	20	0.5	0	s2or	25	25	0	22	25	20	14	25	18	25	25	25	25	25	24	24	25	25	25	25	25	25	25	25	20	25	25	25	0
80	20	0.5	0	raw	100	91	4	87	51	62	26	100	29	100	76	84	100	93	68	69	100	83	100	48	51	48	51	51	48	51	51	45	6
80	20	0.5	0	sig1	91	91	4	86	47	54	21	91	24	91	67	75	91	84	60	61	91	74	91	47	47	47	47	47	44	47	47	44	3
80	20	0.5	0	bsln	47	47	1	47	47	44	21	47	24	47	47	47	47	47	47	47	47	47	47	47	47	47	47	47	44	47	47	44	3
80	20	0.5	0	sig2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	1
80	20	0.5	0	big2	47	47	3	47	47	44	21	47	24	47	47	47	47	47	47	47	47	47	47	47	47	47	47	47	44	47	47	47	3
80	20	0.5	0	s2or	47	47	1	47	47	44	21	47	24	47	47	47	47	47	47	47	47	47	47	47	47	47	47	47	44	47	47	45	3
160	20	0.5	0	raw	100	100	4	100	51	64	12	100	13	100	72	81	100	86	69	70	100	73	100	47	51	48	51	51	49	51	51	47	4
160	20	0.5	0	sig1	100	100	4	100	51	64	12	100	13	100	72	81	100	86	69	70	100	73	100	47	51	48	51	51	49	51	51	47	4
160	20	0.5	0	bsln	51	51	1	51	51	49	12	51	13	51	51	51	51	51	51	51	51	51	51	47	51	48	51	51	49	51	51	47	4
160	20	0.5	0	sig2	1	1	1	1	1	1	0	1	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	1
160	20	0.5	0	big2	51	51	4	51	51	49	13	51	14	51	51	51	51	51	51	51	51	51	51	50	51	49	51	51	49	51	51	51	4
160	20	0.5	0	s2or	51	51	1	51	51	49	13	51	14	51	51	51	51	51	51	51	51	51	51	47	51	48	51	51	49	51	51	48	4
320	20	0.5	0	raw	100	100	4	100	51	64	14	100	14	100	65	81	100	83	65	65	100	71	99	49	51	48	51	51	50	51	51	47	4
320	20	0.5	0	sig1	100	100	4	100	51	64	14	100	14	100	65	81	100	83	65	65	100	71	99	49	51	48	51	51	50	51	51	47	4
320	20	0.5	0	bsln	51	51	1	51	51	51	14	51	14	51	51	51	51	51	51	51	51	51	51	49	51	48	51	51	50	51	51	47	4
320	20	0.5	0	sig2	1	1	1	1	1	1	0	1	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	1
320	20	0.5	0	big2	51	51	4	51	51	51	15	51	15	51	51	51	51	51	51	51	51	51	51	51	51	50	51	51	50	51	51	51	4
320	20	0.5	0	s2or	51	51	1	51	51	51	15	51	15	51	51	51	51	51	51	51	51	51	51	49	51	48	51	51	50	51	51	48	4
20	40	0.5	0	raw	100	34	7	14	52	45	60	54	98	93	100	97	100	100	75	79	98	100	100	52	26	52	46	52	33	52	43	46	6
20	40	0.5	0	sig1	34	34	2	11	21	4	8	6	32	28	34	31	34	34	14	17	32	34	34	21	12	21	21	21	5	21	12	20	1
20	40	0.5	0	bsln	21	21	1	11	21	4	8	6	21	20	21	21	21	21	12	14	21	21	21	21	12	21	21	21	5	21	12	20	1
20	40	0.5	0	sig2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	1
20	40	0.5	0	big2	21	21	1	11	21	4	8	6	21	20	21	21	21	21	12	14	21	21	21	21	12	21	21	21	5	21	12	21	1
20	40	0.5	0	s2or	21	21	1	11	21	4	8	6	21	20	21	21	21	21	12	14	21	21	21	21	12	21	21	21	5	21	12	21	1
40	40	0.5	0	raw	100	56	7	26	50	39	40	64	69	90	90	90	100	100	64	65	99	99	99	50	50	50	50	50	38	50	50	47	3
40	40	0.5	0	sig1	56	56	4	23	27	11	11	26	31	47	47	47	56	56	26	28	55	55	55	27	27	27	27	27	15	27	27	27	0
40	40	0.5	0	bsln	27	27	2	20	27	11	11	21	24	27	27	27	27	27	21	23	27	27	27	27	27	27	27	27	15	27	27	27	0
40	40	0.5	0	sig2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	0
40	40	0.5	0	big2	27	27	2	20	27	11	11	21	24	27	27	27	27	27	21	23	27	27	27	27	27	27	27	27	15	27	27	27	0
40	40	0.5	0	s2or	27	27	2	20	27	11	11	21	24	27	27	27	27	27	21	23	27	27	27	27	27	27	27	27	15	27	27	27	2
80	40	0.5	0	raw	100	91	7	79	49	35	20	78	26	89	68	77	100	98	52	53	100	82	99	48	49	48	49	49	29	49	49	44	5
80	40	0.5	0	sig1	91	91	7	77	44	26	14	69	19	80	59	68	91	89	43	44	91	73	90	44	44	44	44	44	24	44	44	42	2
80	40	0.5	0	bsln	44	44	3	43	44	24	14	44	19	44	41	44	44	44	36	37	44	44	44	44	44	44	44	44	24	44	44	42	2
80	40	0.5	0	sig2	3	3	3	3	3	3	2	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	1	2
80	40	0.5	0	big2	44	44	3	43	44	24	15	44	19	44	41	44	44	44	36	37	44	44	44	44	44	44	44	44	24	44	44	44	2
80	40	0.5	0	s2or	44	44	3	43	44	24	15	44	19	44	41	44	44	44	36	37	44	44	44	44	44	44	44	44	24	44	44	44	3
160	40	0.5	0	raw	100	100	7	96	49	33	9	97	11	99	54	72	100	88	43	45	100	66	97	49	49	49	49	48	28	48	49	47	2
160	40	0.5	0	sig1	100	100	7	96	49	33	9	97	11	99	54	72	100	88	43	45	100	66	97	49	49	49	49	48	28	48	49	47	2
160	40	0.5	0	bsln	49	49	3	49	49	30	9	49	11	49	40	48	49	49	35	37	49	46	49	49	49	49	49	48	28	48	49	47	2
160	40	0.5	0	sig2	3	3	3	3	3	3	2	3	2	3	3	3	3	3	3	3	3	3	3	3	3	3	3	2	3	2	3	1	2
160	40	0.5	0	big2	49	49	3	49	49	30	10	49	12	49	40	48	49	49	35	37	49	46	49	49	49	49	49	49	28	49	49	49	2
160	40	0.5	0	s2or	49	49	3	49	49	30	10	49	12	49	40	48	49	49	35	37	49	46	49	49	49	49	49	49	28	49	49	49	3
320	40	0.5	0	raw	100	100	7	100	49	40	6	100	6	100	49	64	100	72	44	45	100	53	95	49	49	49	49	48	32	48	49	46	3
320	40	0.5	0	sig1	100	100	7	100	49	40	6	100	6	100	49	64	100	72	44	45	100	53	95	49	49	49	49	48	32	48	49	46	3
320	40	0.5	0	bsln	49	49	3	49	49	37	6	49	6	49	43	48	49	49	40	41	49	45	49	49	49	49	49	48	32	48	49	46	3
320	40	0.5	0	sig2	3	3	3	3	3	3	2	3	2	3	3	3	3	3	3	3	3	3	3	3	3	3	3	2	3	2	3	1	2
320	40	0.5	0	big2	49	49	4	49	49	37	7	49	7	49	43	48	49	49	40	41	49	45	49	49	49	49	49	49	32	49	49	49	3
320	40	0.5	0	s2or	49	49	3	49	49	37	7	49	7	49	43	48	49	49	40	41	49	45	49	49	49	49	49	49	32	49	49	48	4
20	80	0.5	0	raw	100	34	3	8	46	28	67	33	100	83	100	91	97	100	72	76	89	100	100	46	6	46	11	46	25	46	31	44	2
20	80	0.5	0	sig1	34	34	2	5	13	0	5	1	34	17	34	25	31	34	8	12	23	34	34	13	3	13	7	13	2	13	3	13	0
20	80	0.5	0	bsln	13	13	2	5	13	0	5	1	13	11	13	13	13	13	7	10	13	13	13	13	3	13	7	13	2	13	3	13	0
20	80	0.5	0	sig2	2	2	2	2	2	0	2	1	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	0
20	80	0.5	0	big2	13	13	2	5	13	0	5	1	13	11	13	13	13	13	7	10	13	13	13	13	3	13	7	13	2	13	3	13	0
20	80	0.5	0	s2or	13	13	2	5	13	2	5	2	13	11	13	13	13	13	7	10	13	13	13	13	3	13	7	13	2	13	3	13	2
40	80	0.5	0	raw	100	56	3	22	50	25	47	32	89	81	97	87	98	100	59	60	89	100	99	50	23	50	46	50	22	50	37	48	2
40	80	0.5	0	sig1	56	56	2	19	31	3	11	5	45	37	53	43	54	56	19	20	45	56	55	31	16	31	31	31	5	31	18	31	0
40	80	0.5	0	bsln	31	31	2	18	31	3	11	5	29	26	31	28	31	31	18	19	28	31	31	31	16	31	31	31	5	31	18	31	0
