n1	n2	d1	d2	type	m	sig1	sig2	sdir	sigm	d1.c2	d2.c1	c1.c2	d1.p2	d2.p1	p1.p2	d2.scp1	big2
80	80	1	0.5	sig2	889	889	889	889	889	231	247	722	405	439	875	889	15
80	80	1	0.5	big2	1000	1000	889	1000	1000	231	247	742	409	443	961	1000	15
80	80	1	0.5	s2or	1000	1000	889	1000	1000	889	889	909	893	893	975	1000	889
160	80	1	0.5	raw	1000	1000	889	1000	1000	192	99	603	308	336	928	1000	7
160	80	1	0.5	sig1	1000	1000	889	1000	1000	192	99	603	308	336	928	1000	7
160	80	1	0.5	bsln	1000	1000	889	1000	1000	192	99	603	308	336	928	1000	7
160	80	1	0.5	sig2	889	889	889	889	889	192	99	601	308	336	865	889	7
160	80	1	0.5	big2	1000	1000	889	1000	1000	192	99	603	308	336	928	1000	7
160	80	1	0.5	s2or	1000	1000	889	1000	1000	889	889	891	889	889	952	1000	889
320	80	1	0.5	raw	1000	1000	889	1000	1000	178	35	465	230	248	900	1000	8
320	80	1	0.5	sig1	1000	1000	889	1000	1000	178	35	465	230	248	900	1000	8
320	80	1	0.5	bsln	1000	1000	889	1000	1000	178	35	465	230	248	900	1000	8
320	80	1	0.5	sig2	889	889	889	889	889	178	35	464	230	248	866	889	8
320	80	1	0.5	big2	1000	1000	889	1000	1000	178	36	465	230	248	900	1000	8
320	80	1	0.5	s2or	1000	1000	889	1000	1000	889	889	890	889	889	923	1000	889
20	160	1	0.5	raw	1000	855	995	999	1000	190	672	865	666	716	985	961	68
20	160	1	0.5	sig1	855	855	851	855	855	75	527	720	521	571	840	822	2
20	160	1	0.5	bsln	855	855	851	855	855	75	527	720	521	571	840	822	2
20	160	1	0.5	sig2	851	851	851	851	851	75	526	717	520	569	836	822	2
20	160	1	0.5	big2	855	855	851	855	855	75	527	720	521	571	840	822	2
20	160	1	0.5	s2or	855	855	851	855	855	851	852	854	852	853	855	851	851
40	160	1	0.5	raw	1000	989	995	1000	1000	122	434	760	487	520	973	1000	32
40	160	1	0.5	sig1	989	989	984	989	989	116	423	749	476	509	962	989	23
40	160	1	0.5	bsln	989	989	984	989	989	116	423	749	476	509	962	989	23
40	160	1	0.5	sig2	984	984	984	984	984	116	423	749	476	509	959	984	23
40	160	1	0.5	big2	989	989	984	989	989	116	423	749	476	509	962	989	23
40	160	1	0.5	s2or	989	989	984	989	989	984	984	984	984	984	987	989	984
80	160	1	0.5	raw	1000	1000	995	1000	1000	86	184	591	264	290	918	1000	8
80	160	1	0.5	sig1	1000	1000	995	1000	1000	86	184	591	264	290	918	1000	8
80	160	1	0.5	bsln	1000	1000	995	1000	1000	86	184	591	264	290	918	1000	8
80	160	1	0.5	sig2	995	995	995	995	995	86	184	591	264	290	915	995	8
80	160	1	0.5	big2	1000	1000	995	1000	1000	86	184	591	264	290	918	1000	8
80	160	1	0.5	s2or	1000	1000	995	1000	1000	995	995	995	995	995	998	1000	995
160	160	1	0.5	raw	1000	1000	995	1000	1000	41	46	377	123	130	794	1000	2
160	160	1	0.5	sig1	1000	1000	995	1000	1000	41	46	377	123	130	794	1000	2
160	160	1	0.5	bsln	1000	1000	995	1000	1000	41	46	377	123	130	794	1000	2
160	160	1	0.5	sig2	995	995	995	995	995	41	46	377	123	130	794	995	2
160	160	1	0.5	big2	1000	1000	995	1000	1000	41	46	377	123	130	794	1000	2
160	160	1	0.5	s2or	1000	1000	995	1000	1000	995	995	995	995	995	995	1000	995
320	160	1	0.5	raw	1000	1000	995	1000	1000	24	7	219	55	59	640	1000	0
320	160	1	0.5	sig1	1000	1000	995	1000	1000	24	7	219	55	59	640	1000	0
320	160	1	0.5	bsln	1000	1000	995	1000	1000	24	7	219	55	59	640	1000	0
320	160	1	0.5	sig2	995	995	995	995	995	24	7	219	55	59	640	995	0
320	160	1	0.5	big2	1000	1000	995	1000	1000	24	7	219	55	59	640	1000	0
320	160	1	0.5	s2or	1000	1000	995	1000	1000	995	995	995	995	995	995	1000	995
20	320	1	0.5	raw	1000	855	1000	999	1000	140	685	830	653	706	984	960	87
20	320	1	0.5	sig1	855	855	855	855	855	29	541	685	509	562	839	823	2
20	320	1	0.5	bsln	855	855	855	855	855	29	541	685	509	562	839	823	2
20	320	1	0.5	sig2	855	855	855	855	855	29	541	685	509	562	839	823	2
20	320	1	0.5	big2	855	855	855	855	855	29	541	685	509	562	839	823	2
20	320	1	0.5	s2or	855	855	855	855	855	855	855	855	855	855	855	855	855
40	320	1	0.5	raw	1000	989	1000	1000	1000	83	417	690	427	466	964	1000	29
40	320	1	0.5	sig1	989	989	989	989	989	75	406	679	416	455	953	989	18
40	320	1	0.5	bsln	989	989	989	989	989	75	406	679	416	455	953	989	18
40	320	1	0.5	sig2	989	989	989	989	989	75	406	679	416	455	953	989	18
40	320	1	0.5	big2	989	989	989	989	989	75	406	679	416	455	953	989	18
40	320	1	0.5	s2or	989	989	989	989	989	989	989	989	989	989	989	989	989
80	320	1	0.5	raw	1000	1000	1000	1000	1000	33	157	454	197	213	887	1000	4
80	320	1	0.5	sig1	1000	1000	1000	1000	1000	33	157	454	197	213	887	1000	4
80	320	1	0.5	bsln	1000	1000	1000	1000	1000	33	157	454	197	213	887	1000	4
80	320	1	0.5	sig2	1000	1000	1000	1000	1000	33	157	454	197	213	887	1000	4
80	320	1	0.5	big2	1000	1000	1000	1000	1000	34	157	454	197	213	887	1000	4
80	320	1	0.5	s2or	1000	1000	1000	1000	1000	1000	1000	1000	1000	1000	1000	1000	1000
160	320	1	0.5	raw	1000	1000	1000	1000	1000	5	31	202	62	66	653	1000	0
160	320	1	0.5	sig1	1000	1000	1000	1000	1000	5	31	202	62	66	653	1000	0
160	320	1	0.5	bsln	1000	1000	1000	1000	1000	5	31	202	62	66	653	1000	0
160	320	1	0.5	sig2	1000	1000	1000	1000	1000	5	31	202	62	66	653	1000	0
160	320	1	0.5	big2	1000	1000	1000	1000	1000	5	31	202	62	66	653	1000	0
160	320	1	0.5	s2or	1000	1000	1000	1000	1000	1000	1000	1000	1000	1000	1000	1000	1000
320	320	1	0.5	raw	1000	1000	1000	1000	1000	1	1	56	12	12	364	1000	0
320	320	1	0.5	sig1	1000	1000	1000	1000	1000	1	1	56	12	12	364	1000	0
320	320	1	0.5	bsln	1000	1000	1000	1000	1000	1	1	56	12	12	364	1000	0
320	320	1	0.5	sig2	1000	1000	1000	1000	1000	1	1	56	12	12	364	1000	0
320	320	1	0.5	big2	1000	1000	1000	1000	1000	1	1	56	12	12	364	1000	0
320	320	1	0.5	s2or	1000	1000	1000	1000	1000	1000	1000	1000	1000	1000	1000	1000	1000
20	20	0	0.8	raw	1000	36	688	525	373	364	347	858	605	576	994	525	484
20	20	0	0.8	sig1	36	36	26	23	23	18	17	27	22	20	35	23	16
20	20	0	0.8	bsln	23	23	19	23	23	18	17	23	22	20	23	23	16
20	20	0	0.8	sig2	19	19	19	19	19	14	13	19	18	16	19	19	16
20	20	0	0.8	big2	23	23	19	23	23	23	23	23	23	23	23	23	16
20	20	0	0.8	s2or	23	23	19	23	23	23	23	23	23	23	23	23	19
40	20	0	0.8	raw	1000	47	688	498	244	346	176	783	490	467	972	498	478
40	20	0	0.8	sig1	47	47	26	26	25	23	19	34	28	26	43	26	19
40	20	0	0.8	bsln	26	26	15	26	25	22	19	26	24	22	26	26	19
40	20	0	0.8	sig2	15	15	15	15	15	11	8	15	13	11	15	15	15
40	20	0	0.8	big2	26	26	19	26	25	26	26	26	26	26	26	26	19
40	20	0	0.8	s2or	26	26	15	26	25	26	26	26	26	26	26	26	19
80	20	0	0.8	raw	1000	50	688	465	145	323	83	654	399	364	952	465	457
80	20	0	0.8	sig1	50	50	33	20	21	14	6	27	16	14	42	20	17
80	20	0	0.8	bsln	20	20	15	20	20	13	6	18	15	13	20	20	17
80	20	0	0.8	sig2	15	15	15	15	15	8	1	13	10	8	15	15	15
80	20	0	0.8	big2	20	20	17	20	20	20	20	20	20	20	20	20	17
80	20	0	0.8	s2or	20	20	15	20	20	20	20	20	20	20	20	20	17
160	20	0	0.8	raw	1000	47	688	486	106	320	37	565	357	333	946	486	480
160	20	0	0.8	sig1	47	47	27	25	28	20	6	27	20	20	45	25	22
160	20	0	0.8	bsln	25	25	16	25	25	17	6	20	17	17	25	25	22
160	20	0	0.8	sig2	16	16	16	16	16	8	0	11	8	8	16	16	16
160	20	0	0.8	big2	25	25	22	25	25	25	25	25	25	25	25	25	22
160	20	0	0.8	s2or	25	25	16	25	25	25	22	25	25	25	25	25	22
320	20	0	0.8	raw	1000	41	688	517	76	314	20	500	340	312	939	517	516
320	20	0	0.8	sig1	41	41	26	24	30	20	5	26	21	20	39	24	24
320	20	0	0.8	bsln	24	24	15	24	24	16	5	20	17	16	24	24	24
320	20	0	0.8	sig2	15	15	15	15	15	7	0	11	8	7	15	15	15
320	20	0	0.8	big2	24	24	24	24	24	24	24	24	24	24	24	24	24
320	20	0	0.8	s2or	24	24	15	24	24	24	20	24	24	24	24	24	24
20	40	0	0.8	raw	1000	36	948	527	817	195	334	767	495	467	985	527	503
20	40	0	0.8	sig1	36	36	35	23	25	21	23	23	23	23	32	23	8
20	40	0	0.8	bsln	23	23	23	23	23	21	23	23	23	23	23	23	8
20	40	0	0.8	sig2	23	23	23	23	23	21	23	23	23	23	23	23	8
20	40	0	0.8	big2	23	23	23	23	23	21	23	23	23	23	23	23	8
20	40	0	0.8	s2or	23	23	23	23	23	23	23	23	23	23	23	23	23
40	40	0	0.8	raw	1000	47	948	496	654	137	127	622	323	298	930	496	487
40	40	0	0.8	sig1	47	47	44	26	26	17	16	26	22	21	36	26	22
40	40	0	0.8	bsln	26	26	24	26	26	17	16	26	22	21	26	26	22
40	40	0	0.8	sig2	24	24	24	24	24	15	14	24	20	19	24	24	22
40	40	0	0.8	big2	26	26	24	26	26	26	26	26	26	26	26	26	22
40	40	0	0.8	s2or	26	26	24	26	26	26	26	26	26	26	26	26	24
80	40	0	0.8	raw	1000	50	948	467	452	91	28	437	183	170	871	467	466
80	40	0	0.8	sig1	50	50	48	20	20	11	4	20	13	12	32	20	20
80	40	0	0.8	bsln	20	20	19	20	20	11	4	19	13	12	20	20	20
80	40	0	0.8	sig2	19	19	19	19	19	10	3	18	12	11	19	19	19
80	40	0	0.8	big2	20	20	20	20	20	20	20	20	20	20	20	20	20
80	40	0	0.8	s2or	20	20	19	20	20	20	20	20	20	20	20	20	20
160	40	0	0.8	raw	1000	47	948	488	274	83	9	301	125	118	778	488	487
160	40	0	0.8	sig1	47	47	44	26	26	10	3	19	13	12	25	26	25
160	40	0	0.8	bsln	26	26	24	26	26	10	3	18	13	12	23	26	25
160	40	0	0.8	sig2	24	24	24	24	24	8	1	16	11	10	21	24	24
160	40	0	0.8	big2	26	26	25	26	26	26	26	26	26	26	26	26	25
160	40	0	0.8	s2or	26	26	24	26	26	26	26	26	26	26	26	26	25
320	40	0	0.8	raw	1000	41	948	517	190	70	1	211	83	74	763	517	517
320	40	0	0.8	sig1	41	41	40	25	26	7	0	12	7	7	28	25	25
320	40	0	0.8	bsln	25	25	24	25	25	7	0	12	7	7	21	25	25
320	40	0	0.8	sig2	24	24	24	24	24	6	0	11	6	6	20	24	24
320	40	0	0.8	big2	25	25	25	25	25	25	25	25	25	25	25	25	25
320	40	0	0.8	s2or	25	25	24	25	25	25	24	25	25	25	25	25	25
20	80	0	0.8	raw	1000	36	997	527	993	93	310	677	412	388	970	527	516
20	80	0	0.8	sig1	36	36	36	23	35	23	23	23	23	23	28	23	17
20	80	0	0.8	bsln	23	23	23	23	23	23	23	23	23	23	23	23	17
20	80	0	0.8	sig2	23	23	23	23	23	23	23	23	23	23	23	23	17
20	80	0	0.8	big2	23	23	23	23	23	23	23	23	23	23	23	23	17
20	80	0	0.8	s2or	23	23	23	23	23	23	23	23	23	23	23	23	23
40	80	0	0.8	raw	1000	47	997	496	980	43	111	452	208	190	871	496	495
40	80	0	0.8	sig1	47	47	47	26	44	14	20	26	23	22	28	26	25
40	80	0	0.8	bsln	26	26	26	26	26	14	20	26	23	22	26	26	25
40	80	0	0.8	sig2	26	26	26	26	26	14	20	26	23	22	26	26	25
40	80	0	0.8	big2	26	26	26	26	26	26	26	26	26	26	26	26	25
40	80	0	0.8	s2or	26	26	26	26	26	26	26	26	26	26	26	26	26
80	80	0	0.8	raw	1000	50	997	467	918	14	12	220	66	58	656	467	467
80	80	0	0.8	sig1	50	50	50	20	28	4	3	20	15	14	22	20	20
80	80	0	0.8	bsln	20	20	20	20	20	4	3	20	15	14	20	20	20
80	80	0	0.8	sig2	20	20	20	20	20	4	3	20	15	14	20	20	20
80	80	0	0.8	big2	20	20	20	20	20	20	20	20	20	20	20	20	20
80	80	0	0.8	s2or	20	20	20	20	20	20	20	20	20	20	20	20	20
160	80	0	0.8	raw	1000	47	997	488	780	14	1	93	25	25	435	488	488
160	80	0	0.8	sig1	47	47	47	26	26	3	1	13	4	4	27	26	26
160	80	0	0.8	bsln	26	26	26	26	26	3	1	13	4	4	26	26	26
160	80	0	0.8	sig2	26	26	26	26	26	3	1	13	4	4	26	26	26
160	80	0	0.8	big2	26	26	26	26	26	26	26	26	26	26	26	26	26
160	80	0	0.8	s2or	26	26	26	26	26	26	26	26	26	26	26	26	26
320	80	0	0.8	raw	1000	41	997	517	556	4	0	38	13	13	319	517	517
320	80	0	0.8	sig1	41	41	41	25	25	0	0	4	1	1	18	25	25
320	80	0	0.8	bsln	25	25	25	25	25	0	0	4	1	1	18	25	25
320	80	0	0.8	sig2	25	25	25	25	25	0	0	4	1	1	18	25	25
320	80	0	0.8	big2	25	25	25	25	25	25	25	25	25	25	25	25	25
320	80	0	0.8	s2or	25	25	25	25	25	25	25	25	25	25	25	25	25
20	160	0	0.8	raw	1000	36	1000	527	1000	46	303	591	380	357	956	527	518
20	160	0	0.8	sig1	36	36	36	23	36	17	23	23	23	23	23	23	14
20	160	0	0.8	bsln	23	23	23	23	23	17	23	23	23	23	23	23	14
20	160	0	0.8	sig2	23	23	23	23	23	17	23	23	23	23	23	23	14
20	160	0	0.8	big2	23	23	23	23	23	21	23	23	23	23	23	23	14
20	160	0	0.8	s2or	23	23	23	23	23	23	23	23	23	23	23	23	23
40	160	0	0.8	raw	1000	47	1000	496	1000	14	80	295	125	111	803	496	496
40	160	0	0.8	sig1	47	47	47	26	47	9	24	26	25	25	26	26	26
40	160	0	0.8	bsln	26	26	26	26	26	9	24	26	25	25	26	26	26
40	160	0	0.8	sig2	26	26	26	26	26	9	24	26	25	25	26	26	26
40	160	0	0.8	big2	26	26	26	26	26	26	26	26	26	26	26	26	26
40	160	0	0.8	s2or	26	26	26	26	26	26	26	26	26	26	26	26	26
80	160	0	0.8	raw	1000	50	1000	467	1000	1	6	73	14	14	433	467	467
80	160	0	0.8	sig1	50	50	50	20	50	1	4	20	11	11	20	20	20
80	160	0	0.8	bsln	20	20	20	20	20	1	4	20	11	11	20	20	20
80	160	0	0.8	sig2	20	20	20	20	20	1	4	20	11	11	20	20	20
80	160	0	0.8	big2	20	20	20	20	20	20	20	20	20	20	20	20	20
80	160	0	0.8	s2or	20	20	20	20	20	20	20	20	20	20	20	20	20
160	160	0	0.8	raw	1000	47	1000	488	1000	0	0	12	0	0	149	488	488
160	160	0	0.8	sig1	47	47	47	26	47	0	0	5	0	0	25	26	26
160	160	0	0.8	bsln	26	26	26	26	26	0	0	5	0	0	25	26	26
160	160	0	0.8	sig2	26	26	26	26	26	0	0	5	0	0	25	26	26
160	160	0	0.8	big2	26	26	26	26	26	26	26	26	26	26	26	26	26
160	160	0	0.8	s2or	26	26	26	26	26	26	26	26	26	26	26	26	26
320	160	0	0.8	raw	1000	41	1000	517	976	0	0	0	0	0	41	517	517
320	160	0	0.8	sig1	41	41	41	25	30	0	0	0	0	0	7	25	25
320	160	0	0.8	bsln	25	25	25	25	25	0	0	0	0	0	7	25	25
320	160	0	0.8	sig2	25	25	25	25	25	0	0	0	0	0	7	25	25
320	160	0	0.8	big2	25	25	25	25	25	25	25	25	25	25	25	25	25
320	160	0	0.8	s2or	25	25	25	25	25	25	25	25	25	25	25	25	25
20	320	0	0.8	raw	1000	36	1000	527	1000	19	312	507	351	333	945	527	520
20	320	0	0.8	sig1	36	36	36	23	36	13	23	23	23	23	23	23	16
20	320	0	0.8	bsln	23	23	23	23	23	13	23	23	23	23	23	23	16
20	320	0	0.8	sig2	23	23	23	23	23	13	23	23	23	23	23	23	16
20	320	0	0.8	big2	23	23	23	23	23	19	23	23	23	23	23	23	16
20	320	0	0.8	s2or	23	23	23	23	23	23	23	23	23	23	23	23	23
40	320	0	0.8	raw	1000	47	1000	496	1000	4	69	198	92	84	747	496	495
40	320	0	0.8	sig1	47	47	47	26	47	4	25	26	26	25	26	26	25
40	320	0	0.8	bsln	26	26	26	26	26	4	25	26	26	25	26	26	25
40	320	0	0.8	sig2	26	26	26	26	26	4	25	26	26	25	26	26	25
40	320	0	0.8	big2	26	26	26	26	26	26	26	26	26	26	26	26	25
40	320	0	0.8	s2or	26	26	26	26	26	26	26	26	26	26	26	26	26
80	320	0	0.8	raw	1000	50	1000	467	1000	1	7	33	11	10	297	467	467
80	320	0	0.8	sig1	50	50	50	20	50	1	6	16	9	9	20	20	20
80	320	0	0.8	bsln	20	20	20	20	20	1	6	16	9	9	20	20	20
80	320	0	0.8	sig2	20	20	20	20	20	1	6	16	9	9	20	20	20
80	320	0	0.8	big2	20	20	20	20	20	20	20	20	20	20	20	20	20
80	320	0	0.8	s2or	20	20	20	20	20	20	20	20	20	20	20	20	20
160	320	0	0.8	raw	1000	47	1000	488	1000	0	0	3	0	0	44	488	488
160	320	0	0.8	sig1	47	47	47	26	47	0	0	3	0	0	14	26	26
160	320	0	0.8	bsln	26	26	26	26	26	0	0	3	0	0	14	26	26
160	320	0	0.8	sig2	26	26	26	26	26	0	0	3	0	0	14	26	26
160	320	0	0.8	big2	26	26	26	26	26	26	26	26	26	26	26	26	26
160	320	0	0.8	s2or	26	26	26	26	26	26	26	26	26	26	26	26	26
320	320	0	0.8	raw	1000	41	1000	517	1000	0	0	0	0	0	1	517	517
320	320	0	0.8	sig1	41	41	41	25	41	0	0	0	0	0	1	25	25
320	320	0	0.8	bsln	25	25	25	25	25	0	0	0	0	0	1	25	25
320	320	0	0.8	sig2	25	25	25	25	25	0	0	0	0	0	1	25	25
320	320	0	0.8	big2	25	25	25	25	25	25	25	25	25	25	25	25	25
320	320	0	0.8	s2or	25	25	25	25	25	25	25	25	25	25	25	25	25
20	20	0.2	0.8	raw	1000	97	688	727	538	531	509	928	737	700	994	727	638
20	20	0.2	0.8	sig1	97	97	66	90	89	83	81	96	89	88	97	90	49
20	20	0.2	0.8	bsln	90	90	65	90	89	83	81	90	88	86	90	90	49
20	20	0.2	0.8	sig2	65	65	65	65	65	60	58	65	63	61	65	65	49
20	20	0.2	0.8	big2	90	90	65	90	89	88	88	90	90	90	90	90	49
20	20	0.2	0.8	s2or	90	90	65	90	89	88	88	90	90	90	90	90	65
40	20	0.2	0.8	raw	1000	127	688	820	530	540	331	897	696	653	989	820	758
40	20	0.2	0.8	sig1	127	127	89	124	124	110	90	125	119	118	126	124	95
40	20	0.2	0.8	bsln	124	124	88	124	124	110	90	123	119	118	124	124	95
40	20	0.2	0.8	sig2	88	88	88	88	88	75	55	87	83	82	88	88	85
40	20	0.2	0.8	big2	124	124	98	124	124	123	123	124	124	124	124	124	95
40	20	0.2	0.8	s2or	124	124	88	124	124	123	123	124	124	124	124	124	98
80	20	0.2	0.8	raw	1000	249	688	893	582	549	212	842	644	610	986	893	852
80	20	0.2	0.8	sig1	249	249	165	248	248	194	101	234	208	204	249	248	219
80	20	0.2	0.8	bsln	248	248	165	248	248	193	101	233	207	203	248	248	219
80	20	0.2	0.8	sig2	165	165	165	165	165	110	20	150	124	120	165	165	165
80	20	0.2	0.8	big2	248	248	219	248	248	248	246	248	248	248	248	248	219
80	20	0.2	0.8	s2or	248	248	165	248	248	248	246	248	248	248	248	248	219
160	20	0.2	0.8	raw	1000	449	688	968	692	555	118	791	605	564	978	968	930
160	20	0.2	0.8	sig1	449	449	312	445	449	312	83	403	330	314	445	445	414
160	20	0.2	0.8	bsln	445	445	312	445	445	308	83	399	326	310	441	445	414
160	20	0.2	0.8	sig2	312	312	312	312	312	175	1	266	193	177	308	312	312
160	20	0.2	0.8	big2	445	445	414	445	445	445	442	445	445	445	445	445	414
160	20	0.2	0.8	s2or	445	445	312	445	445	445	394	445	445	445	445	445	414
320	20	0.2	0.8	raw	1000	697	688	989	849	548	75	741	575	538	978	989	961
320	20	0.2	0.8	sig1	697	697	490	695	697	397	63	528	413	389	682	695	669
320	20	0.2	0.8	bsln	695	695	490	695	695	395	63	526	411	387	680	695	669
320	20	0.2	0.8	sig2	490	490	490	490	490	190	0	321	206	182	475	490	490
320	20	0.2	0.8	big2	695	695	669	695	695	695	690	695	695	695	695	695	669
320	20	0.2	0.8	s2or	695	695	490	695	695	695	553	695	695	695	695	695	669
20	40	0.2	0.8	raw	1000	97	948	733	894	371	522	885	675	649	989	733	668
20	40	0.2	0.8	sig1	97	97	96	93	93	89	92	93	93	93	96	93	50
20	40	0.2	0.8	bsln	93	93	92	93	93	89	92	93	93	93	93	93	50
20	40	0.2	0.8	sig2	92	92	92	92	92	88	91	92	92	92	92	92	50
20	40	0.2	0.8	big2	93	93	92	93	93	93	93	93	93	93	93	93	50
20	40	0.2	0.8	s2or	93	93	92	93	93	93	93	93	93	93	93	93	92
40	40	0.2	0.8	raw	1000	127	948	826	867	312	298	828	548	516	985	826	796
40	40	0.2	0.8	sig1	127	127	119	125	125	105	105	124	122	121	126	125	102
40	40	0.2	0.8	bsln	125	125	118	125	125	105	105	124	122	121	125	125	102
40	40	0.2	0.8	sig2	118	118	118	118	118	99	99	117	115	114	118	118	102
40	40	0.2	0.8	big2	125	125	118	125	125	123	124	125	125	125	125	125	102
40	40	0.2	0.8	s2or	125	125	118	125	125	124	124	125	125	125	125	125	118
80	40	0.2	0.8	raw	1000	249	948	899	842	293	141	747	445	421	968	899	880
80	40	0.2	0.8	sig1	249	249	235	249	249	137	84	233	181	177	249	249	231
80	40	0.2	0.8	bsln	249	249	235	249	249	137	84	233	181	177	249	249	231
80	40	0.2	0.8	sig2	235	235	235	235	235	123	70	219	167	163	235	235	229
80	40	0.2	0.8	big2	249	249	237	249	249	249	249	249	249	249	249	249	231
80	40	0.2	0.8	s2or	249	249	235	249	249	249	249	249	249	249	249	249	237
160	40	0.2	0.8	raw	1000	449	948	974	876	289	63	620	369	343	951	974	968
160	40	0.2	0.8	sig1	449	449	432	449	449	198	49	344	245	229	445	449	443
160	40	0.2	0.8	bsln	449	449	432	449	449	198	49	344	245	229	445	449	443
160	40	0.2	0.8	sig2	432	432	432	432	432	181	32	327	228	212	428	432	432
160	40	0.2	0.8	big2	449	449	443	449	449	449	449	449	449	449	449	449	443
160	40	0.2	0.8	s2or	449	449	432	449	449	449	449	449	449	449	449	449	443
320	40	0.2	0.8	raw	1000	697	948	995	943	281	30	516	316	300	930	995	992
320	40	0.2	0.8	sig1	697	697	658	697	697	237	27	406	266	252	661	697	694
320	40	0.2	0.8	bsln	697	697	658	697	697	237	27	406	266	252	661	697	694
320	40	0.2	0.8	sig2	658	658	658	658	658	198	6	367	227	213	622	658	658
320	40	0.2	0.8	big2	697	697	694	697	697	697	697	697	697	697	697	697	694
320	40	0.2	0.8	s2or	697	697	658	697	697	697	679	697	697	697	697	697	694
20	80	0.2	0.8	raw	1000	97	997	733	991	216	516	819	632	602	989	733	687
20	80	0.2	0.8	sig1	97	97	97	93	96	87	93	93	93	93	96	93	56
20	80	0.2	0.8	bsln	93	93	93	93	93	87	93	93	93	93	93	93	56
20	80	0.2	0.8	sig2	93	93	93	93	93	87	93	93	93	93	93	93	56
20	80	0.2	0.8	big2	93	93	93	93	93	91	93	93	93	93	93	93	56
20	80	0.2	0.8	s2or	93	93	93	93	93	93	93	93	93	93	93	93	93
40	80	0.2	0.8	raw	1000	127	997	826	993	160	297	718	432	407	965	826	810
40	80	0.2	0.8	sig1	127	127	126	125	126	86	111	125	123	121	125	125	111
40	80	0.2	0.8	bsln	125	125	124	125	125	86	111	125	123	121	125	125	111
40	80	0.2	0.8	sig2	124	124	124	124	124	85	110	124	122	120	124	124	111
40	80	0.2	0.8	big2	125	125	124	125	125	124	125	125	125	125	125	125	111
40	80	0.2	0.8	s2or	125	125	124	125	125	125	125	125	125	125	125	125	124
80	80	0.2	0.8	raw	1000	249	997	899	989	107	103	565	274	255	913	899	893
80	80	0.2	0.8	sig1	249	249	248	249	249	81	78	228	162	150	248	249	243
80	80	0.2	0.8	bsln	249	249	248	249	249	81	78	228	162	150	248	249	243
80	80	0.2	0.8	sig2	248	248	248	248	248	80	77	227	161	149	247	248	243
80	80	0.2	0.8	big2	249	249	248	249	249	249	249	249	249	249	249	249	243
80	80	0.2	0.8	s2or	249	249	248	249	249	249	249	249	249	249	249	249	248
160	80	0.2	0.8	raw	1000	449	997	974	989	82	34	405	161	149	808	974	974
160	80	0.2	0.8	sig1	449	449	449	449	449	67	28	279	129	120	423	449	449
160	80	0.2	0.8	bsln	449	449	449	449	449	67	28	279	129	120	423	449	449
160	80	0.2	0.8	sig2	449	449	449	449	449	67	28	279	129	120	423	449	449
160	80	0.2	0.8	big2	449	449	449	449	449	449	449	449	449	449	449	449	449
160	80	0.2	0.8	s2or	449	449	449	449	449	449	449	449	449	449	449	449	449
320	80	0.2	0.8	raw	1000	697	997	995	995	60	8	257	93	89	728	995	994
320	80	0.2	0.8	sig1	697	697	694	697	697	57	8	226	88	84	566	697	696
320	80	0.2	0.8	bsln	697	697	694	697	697	57	8	226	88	84	566	697	696
320	80	0.2	0.8	sig2	694	694	694	694	694	54	5	223	85	81	563	694	694
320	80	0.2	0.8	big2	697	697	696	697	697	697	697	697	697	697	697	697	696
320	80	0.2	0.8	s2or	697	697	694	697	697	697	697	697	697	697	697	697	696
20	160	0.2	0.8	raw	1000	97	1000	733	1000	141	514	729	576	557	984	733	690
20	160	0.2	0.8	sig1	97	97	97	93	97	79	93	93	93	93	93	93	52
20	160	0.2	0.8	bsln	93	93	93	93	93	79	93	93	93	93	93	93	52
20	160	0.2	0.8	sig2	93	93	93	93	93	79	93	93	93	93	93	93	52
20	160	0.2	0.8	big2	93	93	93	93	93	83	93	93	93	93	93	93	52
20	160	0.2	0.8	s2or	93	93	93	93	93	93	93	93	93	93	93	93	93
40	160	0.2	0.8	raw	1000	127	1000	826	1000	68	240	610	332	312	948	826	814
40	160	0.2	0.8	sig1	127	127	127	125	127	58	117	125	118	118	125	125	113
40	160	0.2	0.8	bsln	125	125	125	125	125	58	117	125	118	118	125	125	113
40	160	0.2	0.8	sig2	125	125	125	125	125	58	117	125	118	118	125	125	113
40	160	0.2	0.8	big2	125	125	125	125	125	125	125	125	125	125	125	125	113
40	160	0.2	0.8	s2or	125	125	125	125	125	125	125	125	125	125	125	125	125
80	160	0.2	0.8	raw	1000	249	1000	899	1000	29	72	385	140	130	823	899	899
80	160	0.2	0.8	sig1	249	249	249	249	249	29	67	214	119	112	249	249	249
80	160	0.2	0.8	bsln	249	249	249	249	249	29	67	214	119	112	249	249	249
80	160	0.2	0.8	sig2	249	249	249	249	249	29	67	214	119	112	249	249	249
80	160	0.2	0.8	big2	249	249	249	249	249	249	249	249	249	249	249	249	249
80	160	0.2	0.8	s2or	249	249	249	249	249	249	249	249	249	249	249	249	249
160	160	0.2	0.8	raw	1000	449	1000	974	1000	6	5	166	29	29	588	974	973
160	160	0.2	0.8	sig1	449	449	449	449	449	6	5	145	28	28	383	449	448
160	160	0.2	0.8	bsln	449	449	449	449	449	6	5	145	28	28	383	449	448
